IsomericSMILES,log_odt
CC1=C(O)C(=O)CC1,9.899199077983958
CC1=C(O)C(=O)CC1C,11.600904467928324
CC1=C(O)C(=O)OC1C,12.068050034554044
CC1=C2CC[C@@H](C)C=C2OC1=O,10.969702885383757
CC1=C2CC[C@@H](C)C[C@H]2OC1=O,10.670498005415563
CC1=CC(=O)CC(C)(C)C1,9.504618663704093
CC1=CC(C)C(C=O)CC1,11.25972587469155
CC1=CC2OCC(C)=C2CC1,11.026215650858905
CC1=CC2OCC(C)C2CC1,9.730975223609825
CC1=CC=C(C(C)C)CC1,7.236671168184514
CC1=CCC(C(C)(C)O)CC1,9.061952726090126
CC1=CCC(C(C)(C)S)CC1,14.23126819829644
CC1=CCC(C(C)C)=CC1,7.065146910391814
CC1=CCC(C(C)C)C=C1,8.137394562247893
CC1=CCC(C(C)C)CC1,7.792644088061195
CC1=CCC(O)(C(C)C)CC1,8.417381607551148
CC1=CCC2C(C1)C2(C)C,7.16581531092102
CC1=CCC2CC1C2(C)C,9.134298259474955
CC1=CCCCCCCCCCCCCC1=O,9.108827812078697
CC1=CC[C@@H](C(C)C)C=C1,8.910719243803845
CC1=CC[C@@H]2C[C@H]1C2(C)C,8.845552359556342
CC1=CC[C@@H]2[C@H](C1)C2(C)C,7.532238268146992
CC1=CC[C@H](C(C)C)C=C1,9.165815310921019
CC1=CC[C@H]2C[C@@H]1C2(C)C,8.603007267360873
CC1=NCC(C)N=C1C,9.322873745478596
CC1=NCSC1,12.005068920534539
CC1CCC(C(C)C)C(=O)C1,9.686024196336401
CC1CCC(C(C)C)C(O)C1,9.079929480707674
CC1CCCC(=O)S1,9.772228328706701
CC1CCCC1,7.161688053810454
CC1CCCCC1,8.21391158662036
CC1CCCCC1=O,8.130806370933847
CC1CCCCCCCCCCCCC(=O)C1,9.914935577885247
CC1CCc2cc3c(cc21)OCC(=O)CO3,11.92398488417762
CC1CO1,5.736490416467328
CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,11.31995519736394
CC=C1CC2C=CC1C2,9.232594880705584
CC=CC=CCO,8.09589344699498
CC=CC=CCOCC,8.040358073221679
CC=CCCCCC=O,11.845783408471984
CC=O,8.860462306038155
CCC,3.7575158221299976
CCC(=O)C(C)=O,9.525580053879835
CCC(=O)C(C)O,8.101463062368218
CCC(=O)C(C)S,11.294469900380246
CCC(=O)C1=NCCC1,12.796473726190994
CCC(=O)C1=NCCS1,12.310878337285981
CCC(=O)CC,6.937357018703999
CCC(=O)CC(C)CC,6.616577142862954
CCC(=O)CC(C)S,11.8202934334486
CCC(=O)CCS,12.118378641324565
CCC(=O)CS,10.415699348887829
CCC(=O)O,8.162081563682339
CCC(=O)OC,8.40093744043139
CCC(=O)OC(=O)CC,7.582941896639037
CCC(=O)OC(C)C,9.764026607692037
CCC(=O)OCC(C)C,9.073174934172709
CCC(=O)OCCC(C)C,6.663463085303079
CCC(=O)SC,9.168274338047782
CCC(C)(C)C,6.0902983708445815
CCC(C)(C)O,8.440072338315435
CCC(C)(C)S,10.841851475508143
CCC(C)(CCCC(C)C=O)OC,11.378106596266152
CCC(C)(O)CCc1ccccc1,8.908667764297673
CCC(C)=O,6.770453577422463
CCC(C)C,7.278458758098528
CCC(C)C(=O)O,9.70813609316442
CCC(C)C(=O)OC,9.723414445459627
CCC(C)C(C)=O,9.009472576159421
CCC(C)C(C)C,6.745616887268568
CCC(C)CC,6.444034717024565
CCC(C)CO,7.113560349821235
CCC(C)COC(C)=O,9.410221559360522
CCC(C)N,8.15657884201168
CCC(C)O,7.700924050609396
CCC(C)OC(C)=O,8.348411760758506
CCC(C)S,11.913770517069423
CCC(C)c1nccnc1OC,13.743572474205386
CCC(C=O)CS,8.958677798457053
CCC(CC)CC,7.824798133316193
CCC(CC)CO,8.532231892573808
CCC(CO)(CO)CO,7.848918003006244
CCC(CS)COC(C)=O,9.16880272697991
CCC(O)(CC)[Si](C)(C1CC1)C1CC1,9.725112923000156
CCC(O)C(C)=O,7.800433066704237
CCC(O)CCS,11.380995881668046
CCC(S)C(C)=O,12.07262115076389
CCC(S)C(C)COC(C)=O,11.401107465479457
CCC(S)CC=O,10.07262115076389
CCC(S)CCO,13.079965886004064
CCC(S)CCOC(C)=O,10.210195412138134
CCC(SC)C(=O)OC,9.129534633754906
CCC/C(C)=C/C(=O)O,9.24561087061491
CCC/C=C/C(=O)OCC,8.92931447245912
CCC/C=C/C=C/C=O,10.01488090123
CCC/C=C/C=O,8.310626941978457
CCC/C=C/CCCCC=O,10.754834003952958
CCC/C=C/CCCCCCC=O,9.742289404602696
CCC/C=C\C=O,9.047385507203876
CCC/C=C\CCCCC=O,12.73668862569732
CCC1=NC(C)CN=C1C,11.784526178716272
CCC1=NCC(C)N=C1C,13.839522040245413
CCC1=NCC(C)N=C1CC,13.580471636637915
CCC1OC(=O)C(O)=C1C,13.701214091096698
CCC1OC(C)=C(O)C1=O,12.00224408676068
CCC=O,9.406024935874637
CCCC,4.296098622861268
CCCC(=O)C(C)CC,11.528757590649601
CCCC(=O)C(C)O,7.8563235812318535
CCCC(=O)O,9.920784583006462
CCCC(=O)OC,9.53204483410874
CCCC(=O)OC(C)C,9.596053679453046
CCCC(=O)OC(C)S,8.106469329686213
CCCC(=O)OC(S)CCC,8.196987482823532
CCCC(=O)OCC,10.98437260223853
CCCC(=O)OCC(C)C,8.544807243498026
CCCC(=O)OCCC(C)C,9.12625500093566
CCCC(=O)SC,9.110481507732949
CCCC(C)(C)C,5.807764794017412
CCCC(C)=CC(=O)O,9.961661737049884
CCCC(C)=O,6.784442579431124
CCCC(C)C,6.537456402186801
CCCC(C)C(O)CC(=O)O,10.570760043032601
CCCC(C)C=O,8.398638660523954
